tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,prediction,prediction_confidence,prediction_is_a_dog
892420643555336193,2017-08-01 16:23:56+00:00,13,10,Phineas,,,,orange,0.0970486,False
892177421306343426,2017-08-01 00:17:27+00:00,13,10,Tilly,,33819.0,6514.0,Chihuahua,0.323581,True
891815181378084864,2017-07-31 00:18:03+00:00,12,10,Archie,,,,Chihuahua,0.716012,True
891689557279858688,2017-07-30 15:58:51+00:00,13,10,Darla,,42908.0,8964.0,paper_towel,0.17027799999999998,False
891327558926688256,2017-07-29 16:00:24+00:00,12,10,Franklin,,,,basset,0.555712,True
891087950875897856,2017-07-29 00:08:17+00:00,13,10,,,20562.0,3261.0,Chesapeake_Bay_retriever,0.425595,True
890971913173991426,2017-07-28 16:27:12+00:00,13,10,Jax,,,,Appenzeller,0.34170300000000003,True
890729181411237888,2017-07-28 00:22:40+00:00,13,10,,,56848.0,16716.0,Pomeranian,0.566142,True
890609185150312448,2017-07-27 16:25:51+00:00,13,10,Zoey,,,,Irish_terrier,0.487574,True
890240255349198849,2017-07-26 15:59:51+00:00,14,10,Cassie,doggo,32467.0,7711.0,Pembroke,0.511319,True
890006608113172480,2017-07-26 00:31:25+00:00,13,10,Koda,,,,Samoyed,0.957979,True
889880896479866881,2017-07-25 16:11:53+00:00,13,10,Bruno,,28268.0,5156.0,French_bulldog,0.377417,True
889665388333682689,2017-07-25 01:55:32+00:00,13,10,,puppo,,,Pembroke,0.966327,True
889638837579907072,2017-07-25 00:10:02+00:00,12,10,Ted,,27672.0,4735.0,French_bulldog,0.99165,True
889531135344209921,2017-07-24 17:02:04+00:00,13,10,Stuart,puppo,,,golden_retriever,0.953442,True
889278841981685760,2017-07-24 00:19:32+00:00,13,10,Oliver,,25652.0,5637.0,whippet,0.626152,True
888917238123831296,2017-07-23 00:22:39+00:00,12,10,Jim,,,,golden_retriever,0.714719,True
888804989199671297,2017-07-22 16:56:37+00:00,13,10,Zeke,,26080.0,4559.0,golden_retriever,0.46976,True
888554962724278272,2017-07-22 00:23:06+00:00,13,10,Ralphus,,,,Siberian_husky,0.700377,True
888202515573088257,2017-07-21 01:02:36+00:00,13,10,Canela,,,,Pembroke,0.809197,True
888078434458587136,2017-07-20 16:49:33+00:00,12,10,Gerald,,22201.0,3653.0,French_bulldog,0.995026,True
887705289381826560,2017-07-19 16:06:48+00:00,13,10,Jeffrey,,,,basset,0.821664,True
887473957103951883,2017-07-19 00:47:34+00:00,13,10,Canela,,,,Pembroke,0.809197,True
887343217045368832,2017-07-18 16:08:03+00:00,13,10,,,34222.0,10737.0,Mexican_hairless,0.330741,True
887101392804085760,2017-07-18 00:07:08+00:00,12,10,,,,,Samoyed,0.733942,True
886983233522544640,2017-07-17 16:17:36+00:00,13,10,Maya,,35859.0,8084.0,Chihuahua,0.793469,True
886736880519319552,2017-07-16 23:58:41+00:00,13,10,Mingus,,,,kuvasz,0.309706,True
886680336477933568,2017-07-16 20:14:00+00:00,13,10,Derek,,22798.0,4610.0,convertible,0.738995,False
886366144734445568,2017-07-15 23:25:31+00:00,12,10,Roscoe,pupper,,,French_bulldog,0.999201,True
886267009285017600,2017-07-15 16:51:35+00:00,12,10,,,117.0,4.0,,,
886258384151887873,2017-07-15 16:17:19+00:00,13,10,Waffles,,,,pug,0.943575,True
886054160059072513,2017-07-15 02:45:48+00:00,12,10,,,0.0,108.0,,,
885984800019947520,2017-07-14 22:10:11+00:00,12,10,Jimbo,,,,Blenheim_spaniel,0.972494,True
885528943205470208,2017-07-13 15:58:47+00:00,13,10,Maisey,,36689.0,6683.0,pug,0.369275,True
885518971528720385,2017-07-13 15:19:09+00:00,14,10,,,,,,,
885311592912609280,2017-07-13 01:35:06+00:00,13,10,Lilly,,0.0,19297.0,Labrador_retriever,0.908703,True
885167619883638784,2017-07-12 16:03:00+00:00,13,10,,,,,malamute,0.8124819999999999,True
884925521741709313,2017-07-12 00:01:00+00:00,12,10,Earl,,68152.0,16439.0,Italian_greyhound,0.259916,True
884876753390489601,2017-07-11 20:47:12+00:00,13,10,Lola,,,,chow,0.822103,True
884562892145688576,2017-07-11 00:00:02+00:00,13,10,Kevin,,24765.0,5100.0,pug,0.5464060000000001,True
884441805382717440,2017-07-10 15:58:53+00:00,14,10,,,,,Pembroke,0.993225,True
884247878851493888,2017-07-10 03:08:17+00:00,13,10,,,74423.0,21298.0,,,
884162670584377345,2017-07-09 21:29:42+00:00,12,10,Yogi,doggo,,,German_shepherd,0.707046,True
883838122936631299,2017-07-09 00:00:04+00:00,12,10,Noah,,22349.0,3586.0,Doberman,0.610946,True
883482846933004288,2017-07-08 00:28:19+00:00,5,10,Bella,,,,golden_retriever,0.943082,True
883360690899218434,2017-07-07 16:22:55+00:00,13,10,Grizzwald,floofer,22986.0,3825.0,chow,0.987997,True
883117836046086144,2017-07-07 00:17:54+00:00,13,10,,,,,golden_retriever,0.949562,True
882992080364220416,2017-07-06 15:58:11+00:00,13,10,Rusty,,24445.0,4122.0,Eskimo_dog,0.466778,True
882762694511734784,2017-07-06 00:46:41+00:00,12,10,Gus,pupper,,,Labrador_retriever,0.85005,True
882627270321602560,2017-07-05 15:48:34+00:00,13,10,Stanley,,28382.0,6342.0,Pembroke,0.542982,True
882268110199369728,2017-07-04 16:01:23+00:00,13,10,Alfy,,,,golden_retriever,0.762211,True
882045870035918850,2017-07-04 01:18:17+00:00,13,10,Koko,,29900.0,5203.0,web_site,0.949591,False
881906580714921986,2017-07-03 16:04:48+00:00,12,10,Rey,,,,Weimaraner,0.291539,True
881666595344535552,2017-07-03 00:11:11+00:00,13,10,Gary,,51522.0,11099.0,Saluki,0.529012,True
881633300179243008,2017-07-02 21:58:53+00:00,17,10,,,,,,,
881268444196462592,2017-07-01 21:49:04+00:00,12,10,Elliot,,,,tusker,0.473303,False
880935762899988482,2017-06-30 23:47:07+00:00,13,10,Louis,,17346.0,2886.0,street_sign,0.251801,False
880872448815771648,2017-06-30 19:35:32+00:00,12,10,,,,,Pembroke,0.791416,True
880465832366813184,2017-06-29 16:39:47+00:00,12,10,Bella,,29075.0,6546.0,golden_retriever,0.913255,True
880221127280381952,2017-06-29 00:27:25+00:00,12,10,Jesse,,,,Chihuahua,0.238525,True
880095782870896641,2017-06-28 16:09:20+00:00,11,10,,,28150.0,4533.0,miniature_pinscher,0.120298,True
879862464715927552,2017-06-28 00:42:13+00:00,13,10,Romeo,,,,basset,0.813507,True
879674319642796034,2017-06-27 12:14:36+00:00,14,10,,,315.0,10.0,,,
879492040517615616,2017-06-27 00:10:17+00:00,12,10,Bailey,,,,German_short-haired_pointer,0.479896,True
879415818425184262,2017-06-26 19:07:24+00:00,13,10,Duddles,,107956.0,45849.0,English_springer,0.383404,True
879376492567855104,2017-06-26 16:31:08+00:00,12,10,Jack,,,,tricycle,0.663601,False
879130579576475649,2017-06-26 00:13:58+00:00,14,10,Emmy,,0.0,7181.0,,,
879050749262655488,2017-06-25 18:56:45+00:00,11,10,Steven,,,,tabby,0.311861,False
879008229531029506,2017-06-25 16:07:47+00:00,13,10,Beau,,19317.0,2812.0,vizsla,0.960513,True
878776093423087618,2017-06-25 00:45:22+00:00,13,10,Snoopy,puppo,,,Italian_greyhound,0.734684,True
878604707211726852,2017-06-24 13:24:20+00:00,13,10,,,30931.0,7582.0,,,
878404777348136964,2017-06-24 00:09:53+00:00,13,10,Shadow,,,,,,
878316110768087041,2017-06-23 18:17:33+00:00,11,10,Terrance,,0.0,6965.0,,,
878281511006478336,2017-06-23 16:00:04+00:00,13,10,Shadow,,,,basset,0.32042,True
878057613040115712,2017-06-23 01:10:23+00:00,14,10,Emmy,,42876.0,7181.0,French_bulldog,0.839097,True
877736472329191424,2017-06-22 03:54:17+00:00,13,10,Aja,,,,Chesapeake_Bay_retriever,0.8379559999999999,True
877611172832227328,2017-06-21 19:36:23+00:00,14,10,,pupper,0.0,83.0,Irish_setter,0.364729,True
877556246731214848,2017-06-21 15:58:08+00:00,12,10,Penny,,,,basset,0.995368,True
877316821321428993,2017-06-21 00:06:44+00:00,13,10,Dante,,27907.0,5414.0,Saluki,0.5099670000000001,True
877201837425926144,2017-06-20 16:29:50+00:00,12,10,Nelly,,,,Pembroke,0.93112,True
876838120628539392,2017-06-19 16:24:33+00:00,12,10,Ginger,pupper,21125.0,3506.0,bloodhound,0.575751,True
876537666061221889,2017-06-18 20:30:39+00:00,14,10,,,,,,,
876484053909872640,2017-06-18 16:57:37+00:00,13,10,Benedict,,19163.0,2511.0,golden_retriever,0.874566,True
876120275196170240,2017-06-17 16:52:05+00:00,13,10,Venti,,,,Bernese_mountain_dog,0.534327,True
875747767867523072,2017-06-16 16:11:53+00:00,13,10,Goose,,25773.0,4497.0,Labrador_retriever,0.799551,True
875144289856114688,2017-06-15 00:13:52+00:00,13,10,Nugget,,,,Siberian_husky,0.245048,True
875097192612077568,2017-06-14 21:06:43+00:00,13,10,,,27997.0,6342.0,,,
875021211251597312,2017-06-14 16:04:48+00:00,12,10,,,,,West_Highland_white_terrier,0.7143189999999999,True
874680097055178752,2017-06-13 17:29:20+00:00,12,10,Cash,,28439.0,4875.0,Labrador_retriever,0.836052,True
874434818259525634,2017-06-13 01:14:41+00:00,12,10,Coco,,,,,,
874296783580663808,2017-06-12 16:06:11+00:00,13,10,Jed,pupper,26651.0,4308.0,cocker_spaniel,0.437216,True
874057562936811520,2017-06-12 00:15:36+00:00,12,10,,,,,flat-coated_retriever,0.8321770000000001,True
874012996292530176,2017-06-11 21:18:31+00:00,13,10,Sebastian,puppo,35501.0,11007.0,Cardigan,0.806674,True
873697596434513921,2017-06-11 00:25:14+00:00,14,10,Walter,,,,laptop,0.153718,False
873580283840344065,2017-06-10 16:39:04+00:00,13,10,,,24837.0,4143.0,Newfoundland,0.678537,True
873337748698140672,2017-06-10 00:35:19+00:00,12,10,Sierra,pupper,,,,,
873213775632977920,2017-06-09 16:22:42+00:00,12,10,Sierra,pupper,7467.0,1667.0,vizsla,0.6197819999999999,True
872967104147763200,2017-06-09 00:02:31+00:00,12,10,,doggo,,,Labrador_retriever,0.476913,True
872820683541237760,2017-06-08 14:20:41+00:00,13,10,,,15029.0,3884.0,pug,0.99912,True
872668790621863937,2017-06-08 04:17:07+00:00,14,10,,,,,,,
872620804844003328,2017-06-08 01:06:27+00:00,13,10,Monkey,,21309.0,3911.0,cocker_spaniel,0.513191,True
872486979161796608,2017-06-07 16:14:40+00:00,12,10,,,,,Pembroke,0.931861,True
872261713294495745,2017-06-07 01:19:32+00:00,13,10,Harry,,35085.0,6649.0,Labrador_retriever,0.972019,True
872122724285648897,2017-06-06 16:07:15+00:00,12,10,Kody,,,,basketball,0.808396,False
871879754684805121,2017-06-06 00:01:46+00:00,13,10,Lassie,,39090.0,11918.0,Shetland_sheepdog,0.969171,True
871762521631449091,2017-06-05 16:15:56+00:00,12,10,Rover,pupper,,,Labrador_retriever,0.921393,True
871515927908634625,2017-06-04 23:56:03+00:00,12,10,Napolean,doggo,20730.0,3628.0,komondor,0.974781,True
871166179821445120,2017-06-04 00:46:17+00:00,12,10,Dawn,,,,,,
871102520638267392,2017-06-03 20:33:19+00:00,14,10,,doggo,21461.0,5764.0,,,
871032628920680449,2017-06-03 15:55:36+00:00,13,10,Boomer,,,,kelpie,0.3980530000000001,True
870804317367881728,2017-06-03 00:48:22+00:00,11,10,,,33791.0,6393.0,home_theater,0.16829000000000002,False
870726314365509632,2017-06-02 19:38:25+00:00,10,10,,,,,,,
870656317836468226,2017-06-02 15:00:16+00:00,13,10,Cody,,12819.0,2817.0,Pembroke,0.945495,True
870374049280663552,2017-06-01 20:18:38+00:00,13,10,Zoey,,,,golden_retriever,0.841001,True
870308999962521604,2017-06-01 16:00:09+00:00,13,10,Rumble,,22453.0,4384.0,Greater_Swiss_Mountain_dog,0.6227520000000001,True
870063196459192321,2017-05-31 23:43:25+00:00,14,10,Clifford,,,,comic_book,0.534409,False
869772420881756160,2017-05-31 04:27:59+00:00,13,10,Dewey,,,,Pembroke,0.980148,True
869702957897576449,2017-05-30 23:51:58+00:00,13,10,Stanley,,29116.0,6728.0,Pembroke,0.993449,True
869596645499047938,2017-05-30 16:49:31+00:00,12,10,Scout,doggo,,,Chihuahua,0.955156,True
869227993411051520,2017-05-29 16:24:37+00:00,13,10,Gizmo,,21112.0,4023.0,Pembroke,0.664181,True
868880397819494401,2017-05-28 17:23:24+00:00,14,10,Walter,,,,laptop,0.153718,False
868639477480148993,2017-05-28 01:26:04+00:00,12,10,Cooper,,0.0,2240.0,,,
868622495443632128,2017-05-28 00:18:35+00:00,13,10,,,,,Labrador_retriever,0.868107,True
868552278524837888,2017-05-27 19:39:34+00:00,12,10,Cooper,,10539.0,2240.0,whippet,0.378151,True
867900495410671616,2017-05-26 00:29:37+00:00,12,10,,,,,Labrador_retriever,0.522644,True
867774946302451713,2017-05-25 16:10:44+00:00,13,10,Harold,,35179.0,7788.0,Border_collie,0.661953,True
867421006826221569,2017-05-24 16:44:18+00:00,12,10,Shikha,puppo,,,Eskimo_dog,0.6164569999999999,True
867072653475098625,2017-05-23 17:40:04+00:00,13,10,,,0.0,135.0,Blenheim_spaniel,0.352946,True
867051520902168576,2017-05-23 16:16:06+00:00,13,10,,,,,Samoyed,0.471403,True
866816280283807744,2017-05-23 00:41:20+00:00,13,10,Jamesy,pupper,0.0,32883.0,,,
866720684873056260,2017-05-22 18:21:28+00:00,13,10,,,,,,,
866686824827068416,2017-05-22 16:06:55+00:00,12,10,Lili,,20070.0,3727.0,flat-coated_retriever,0.51473,True
866450705531457537,2017-05-22 00:28:40+00:00,13,10,Jamesy,pupper,,,French_bulldog,0.905334,True
866334964761202691,2017-05-21 16:48:45+00:00,12,10,Coco,,54720.0,15546.0,Samoyed,0.984086,True
866094527597207552,2017-05-21 00:53:21+00:00,12,10,,pupper,,,,,
865718153858494464,2017-05-19 23:57:46+00:00,13,10,Boomer,,26640.0,6008.0,golden_retriever,0.673664,True
865359393868664832,2017-05-19 00:12:11+00:00,13,10,Sammy,,,,Chesapeake_Bay_retriever,0.832435,True
865006731092295680,2017-05-18 00:50:50+00:00,13,10,Nelly,,29063.0,8209.0,Pembroke,0.989882,True
864873206498414592,2017-05-17 16:00:15+00:00,14,10,,,,,pole,0.478616,False
864279568663928832,2017-05-16 00:41:21+00:00,12,10,Meatball,,15195.0,3266.0,bull_mastiff,0.668613,True
864197398364647424,2017-05-15 19:14:50+00:00,13,10,Paisley,,,,golden_retriever,0.945905,True
863907417377173506,2017-05-15 00:02:33+00:00,13,10,Albus,,21477.0,4441.0,marmot,0.35882800000000004,False
863553081350529029,2017-05-14 00:34:33+00:00,13,10,Neptune,,,,Eskimo_dog,0.41333,True
863471782782697472,2017-05-13 19:11:30+00:00,13,10,Quinn,,0.0,2687.0,,,
863432100342583297,2017-05-13 16:33:49+00:00,12,10,Belle,,,,Staffordshire_bullterrier,0.690517,True
863427515083354112,2017-05-13 16:15:35+00:00,12,10,,,2363.0,105.0,,,
863079547188785154,2017-05-12 17:12:53+00:00,14,10,,,,,Lakeland_terrier,0.275242,True
863062471531167744,2017-05-12 16:05:02+00:00,13,10,Quinn,,8945.0,2687.0,French_bulldog,0.935804,True
862831371563274240,2017-05-12 00:46:44+00:00,13,10,Zooey,,,,Australian_terrier,0.207281,True
862722525377298433,2017-05-11 17:34:13+00:00,11,10,Dave,,17779.0,3809.0,basset,0.39333,True
862457590147678208,2017-05-11 00:01:27+00:00,13,10,Jersey,,,,home_theater,0.496348,False
862096992088072192,2017-05-10 00:08:34+00:00,13,10,,,66437.0,21840.0,chow,0.677589,True
861769973181624320,2017-05-09 02:29:07+00:00,13,10,,,,,Arabian_camel,0.366248,False
861383897657036800,2017-05-08 00:54:59+00:00,13,10,Hobbes,,37744.0,11528.0,Cardigan,0.771008,True
861288531465048066,2017-05-07 18:36:02+00:00,13,10,,,,,syringe,0.14471199999999998,False
861005113778896900,2017-05-06 23:49:50+00:00,12,10,Burt,,17538.0,4119.0,German_shepherd,0.507951,True
860981674716409858,2017-05-06 22:16:42+00:00,13,10,Lorenzo,,,,,,
860924035999428608,2017-05-06 18:27:40+00:00,13,10,,,0.0,882.0,envelope,0.933016,False
860563773140209665,2017-05-05 18:36:06+00:00,13,10,Lorenzo,,,,Cardigan,0.583936,True
860524505164394496,2017-05-05 16:00:04+00:00,13,10,Carl,,24678.0,5698.0,Bedlington_terrier,0.286558,True
860276583193509888,2017-05-04 23:34:55+00:00,12,10,Jordy,,,,lakeside,0.312299,False
860184849394610176,2017-05-04 17:30:24+00:00,14,10,,,17474.0,6295.0,chimpanzee,0.267612,False
860177593139703809,2017-05-04 17:01:34+00:00,10,10,,,,,,,
859924526012018688,2017-05-04 00:15:58+00:00,12,10,Milky,,20021.0,4349.0,French_bulldog,0.254587,True
859851578198683649,2017-05-03 19:26:06+00:00,13,10,Trooper,,,,Labrador_retriever,0.899086,True
859607811541651456,2017-05-03 03:17:27+00:00,13,10,,puppo,19476.0,1704.0,golden_retriever,0.8955290000000001,True
859074603037188101,2017-05-01 15:58:40+00:00,13,10,,,35553.0,14740.0,revolver,0.190292,False
858860390427611136,2017-05-01 01:47:28+00:00,12,10,Winston,,,,,,
858843525470990336,2017-05-01 00:40:27+00:00,13,10,,doggo,16304.0,3771.0,golden_retriever,0.57812,True
858471635011153920,2017-04-30 00:02:42+00:00,13,10,Sophie,,,,Pembroke,0.987407,True
858107933456039936,2017-04-28 23:57:28+00:00,12,10,Wyatt,,16524.0,3154.0,golden_retriever,0.863874,True
857989990357356544,2017-04-28 16:08:49+00:00,12,10,Rosie,,,,French_bulldog,0.43258,True
857746408056729600,2017-04-28 00:00:54+00:00,13,10,Thor,,36021.0,11524.0,Labrador_retriever,0.919832,True
857393404942143489,2017-04-27 00:38:11+00:00,13,10,,,,,malamute,0.8415969999999999,True
857263160327368704,2017-04-26 16:00:39+00:00,13,10,Oscar,,21041.0,4934.0,Samoyed,0.998021,True
857214891891077121,2017-04-26 12:48:51+00:00,12,10,,,,,,,
857062103051644929,2017-04-26 02:41:43+00:00,13,10,,,0.0,183.0,,,
857029823797047296,2017-04-26 00:33:27+00:00,12,10,Zeke,,,,golden_retriever,0.968623,True
856602993587888130,2017-04-24 20:17:23+00:00,13,10,Luna,,0.0,11633.0,,,
856543823941562368,2017-04-24 16:22:16+00:00,12,10,Callie,,,,Boston_bull,0.30691,True
856526610513747968,2017-04-24 15:13:52+00:00,14,10,,,12446.0,2068.0,Old_English_sheepdog,0.798481,True
856330835276025856,2017-04-24 02:15:55+00:00,14,10,,,,,,,
856288084350160898,2017-04-23 23:26:03+00:00,14,10,,,545.0,17.0,,,
856282028240666624,2017-04-23 23:01:59+00:00,14,10,Cermet,,,,Chihuahua,0.8765430000000001,True
855862651834028034,2017-04-22 19:15:32+00:00,420,10,,,320.0,27.0,,,
855860136149123072,2017-04-22 19:05:32+00:00,666,10,,,,,,,
855857698524602368,2017-04-22 18:55:51+00:00,13,10,,,12498.0,2313.0,,,
855851453814013952,2017-04-22 18:31:02+00:00,13,10,,"doggo, puppo",,,flat-coated_retriever,0.321676,True
855818117272018944,2017-04-22 16:18:34+00:00,13,10,,,28056.0,5943.0,,,
855245323840757760,2017-04-21 02:22:29+00:00,12,10,George,,0.0,6568.0,,,
855138241867124737,2017-04-20 19:16:59+00:00,14,10,,,,,,,
854732716440526848,2017-04-19 16:25:34+00:00,12,10,Marlee,,24188.0,6690.0,Pembroke,0.6955479999999999,True
854482394044301312,2017-04-18 23:50:52+00:00,13,10,Arya,,,,Chihuahua,0.26024200000000003,True
854365224396361728,2017-04-18 16:05:17+00:00,13,10,Einstein,,20046.0,5159.0,Pembroke,0.90708,True
854120357044912130,2017-04-17 23:52:16+00:00,14,10,,pupper,,,black-and-tan_coonhound,0.8548610000000001,True
854010172552949760,2017-04-17 16:34:26+00:00,11,10,,"doggo, floofer",17169.0,3433.0,English_springer,0.354733,True
853760880890318849,2017-04-17 00:03:50+00:00,12,10,Alice,,,,miniature_pinscher,0.29251900000000003,True
853639147608842240,2017-04-16 16:00:07+00:00,13,10,,,37198.0,11265.0,German_shepherd,0.509879,True
853299958564483072,2017-04-15 17:32:18+00:00,13,10,Rumpole,,,,grille,0.65228,False
852936405516943360,2017-04-14 17:27:40+00:00,13,10,,,0.0,2243.0,,,
852912242202992640,2017-04-14 15:51:39+00:00,12,10,Benny,,,,Great_Dane,0.7837649999999999,True
852672615818899456,2017-04-13 23:59:28+00:00,12,10,Aspen,,15939.0,2388.0,golden_retriever,0.7112350000000001,True
852553447878664193,2017-04-13 16:05:56+00:00,13,10,Jarod,,,,bloodhound,0.186498,True
852311364735569921,2017-04-13 00:03:59+00:00,13,10,Wiggles,,35325.0,10961.0,barbell,0.971581,False
852226086759018497,2017-04-12 18:25:07+00:00,14,10,General,,,,prison,0.352793,False
852189679701164033,2017-04-12 16:00:27+00:00,12,10,Sailor,,12217.0,1741.0,barrow,0.42315,False
851953902622658560,2017-04-12 00:23:33+00:00,13,10,Astrid,doggo,,,Staffordshire_bullterrier,0.757547,True
851861385021730816,2017-04-11 18:15:55+00:00,10,10,,,0.0,23.0,pencil_box,0.662183,False
851591660324737024,2017-04-11 00:24:08+00:00,11,10,,,,,Cardigan,0.394507,True
851464819735769094,2017-04-10 16:00:07+00:00,14,10,Iggy,,25944.0,7855.0,web_site,0.919649,False
851224888060895234,2017-04-10 00:06:42+00:00,13,10,Snoop,,,,car_mirror,0.971512,False
850753642995093505,2017-04-08 16:54:09+00:00,11,10,Kyle,,33348.0,10352.0,pug,0.996952,True
850380195714523136,2017-04-07 16:10:12+00:00,13,10,Leo,,,,Yorkshire_terrier,0.249012,True
850333567704068097,2017-04-07 13:04:55+00:00,13,10,,,3647.0,367.0,,,
850145622816686080,2017-04-07 00:38:06+00:00,11,10,Riley,,,,tennis_ball,0.7147979999999999,False
850019790995546112,2017-04-06 16:18:05+00:00,12,10,Boomer,pupper,21944.0,5459.0,Shetland_sheepdog,0.759907,True
849776966551130114,2017-04-06 00:13:11+00:00,12,10,,,,,Chihuahua,0.292092,True
849668094696017920,2017-04-05 17:00:34+00:00,12,10,Gidget,pupper,0.0,5513.0,,,
849412302885593088,2017-04-05 00:04:08+00:00,12,10,Noosh,,,,schipperke,0.907559,True
849336543269576704,2017-04-04 19:03:06+00:00,11,10,,,12240.0,2101.0,patio,0.521788,False
849051919805034497,2017-04-04 00:12:06+00:00,13,10,Kevin,,,,fountain,0.997509,False
848690551926992896,2017-04-03 00:16:10+00:00,12,10,,,27104.0,4826.0,flat-coated_retriever,0.8236479999999999,True
848324959059550208,2017-04-02 00:03:26+00:00,12,10,Odin,,,,malamute,0.5445760000000001,True
848213670039564288,2017-04-01 16:41:12+00:00,11,10,,,8834.0,832.0,,,
848212111729840128,2017-04-01 16:35:01+00:00,6,10,Jerry,,,,Bedlington_terrier,0.333486,True
847978865427394560,2017-04-01 01:08:10+00:00,11,10,Charlie,,0.0,3652.0,,,
847971574464610304,2017-04-01 00:39:12+00:00,13,10,,,,,coffee_mug,0.633652,False
847962785489326080,2017-04-01 00:04:17+00:00,10,10,Georgie,,25296.0,5730.0,sea_lion,0.882654,False
847842811428974592,2017-03-31 16:07:33+00:00,12,10,Rontu,,,,Bernese_mountain_dog,0.951337,True
847617282490613760,2017-03-31 01:11:22+00:00,13,10,,,7558.0,468.0,,,
847606175596138505,2017-03-31 00:27:14+00:00,12,10,Cannon,,,,Cardigan,0.413688,True
847251039262605312,2017-03-30 00:56:03+00:00,12,10,Furzey,,22036.0,4800.0,Airedale,0.49538,True
847157206088847362,2017-03-29 18:43:12+00:00,11,10,Daisy,,,,Staffordshire_bullterrier,0.21960900000000005,True
847116187444137987,2017-03-29 16:00:12+00:00,11,10,,,23108.0,3583.0,white_wolf,0.128935,False
846874817362120707,2017-03-29 00:01:05+00:00,13,10,Tuck,,,,Shetland_sheepdog,0.450539,True
846514051647705089,2017-03-28 00:07:32+00:00,13,10,Barney,doggo,48410.0,13076.0,golden_retriever,0.650003,True
846505985330044928,2017-03-27 23:35:28+00:00,11,10,,,,,,,
846153765933735936,2017-03-27 00:15:53+00:00,13,10,Vixen,,34394.0,10226.0,giant_schnauzer,0.346468,True
846139713627017216,2017-03-26 23:20:02+00:00,13,10,,,,,,,
846042936437604353,2017-03-26 16:55:29+00:00,12,10,Jarvis,,17256.0,3224.0,golden_retriever,0.96111,True
845812042753855489,2017-03-26 01:38:00+00:00,13,10,,,,,Samoyed,0.979803,True
845677943972139009,2017-03-25 16:45:08+00:00,12,10,,,27154.0,5365.0,chow,0.8086810000000001,True
845459076796616705,2017-03-25 02:15:26+00:00,12,10,,,,,,,
845397057150107648,2017-03-24 22:08:59+00:00,13,10,Mimosa,doggo,8241.0,2072.0,Dandie_Dinmont,0.394404,True
845306882940190720,2017-03-24 16:10:40+00:00,12,10,Pickles,pupper,,,Irish_water_spaniel,0.567475,True
845098359547420673,2017-03-24 02:22:04+00:00,12,10,Bungalo,,0.0,8640.0,,,
844979544864018432,2017-03-23 18:29:57+00:00,13,10,,,,,tennis_ball,0.999281,False
844973813909606400,2017-03-23 18:07:10+00:00,12,10,Brady,,16361.0,3617.0,Labrador_retriever,0.742421,True
844704788403113984,2017-03-23 00:18:10+00:00,13,10,Luna,,,,Labrador_retriever,0.980213,True
844580511645339650,2017-03-22 16:04:20+00:00,11,10,Charlie,,17871.0,3533.0,washer,0.903064,False
844223788422217728,2017-03-21 16:26:50+00:00,12,10,Margo,,,,Labrador_retriever,0.71951,True
843981021012017153,2017-03-21 00:22:10+00:00,13,10,,,16327.0,3285.0,,,
843856843873095681,2017-03-20 16:08:44+00:00,12,10,Sadie,,,,Labrador_retriever,0.92254,True
843604394117681152,2017-03-19 23:25:35+00:00,11,10,Hank,,18310.0,3081.0,Labrador_retriever,0.430583,True
843235543001513987,2017-03-18 22:59:54+00:00,13,10,Tycho,,,,Pembroke,0.958452,True
842892208864923648,2017-03-18 00:15:37+00:00,13,10,Stephan,,0.0,56625.0,Chihuahua,0.50537,True
842846295480000512,2017-03-17 21:13:10+00:00,13,10,Charlie,,,,Labrador_retriever,0.461076,True
842765311967449089,2017-03-17 15:51:22+00:00,12,10,Indie,,7321.0,1439.0,tub,0.665238,False
842535590457499648,2017-03-17 00:38:32+00:00,13,10,Winnie,,,,Pembroke,0.685084,True
842163532590374912,2017-03-16 00:00:07+00:00,12,10,George,,26569.0,6568.0,French_bulldog,0.891227,True
842115215311396866,2017-03-15 20:48:07+00:00,12,10,Bentley,,,,chow,0.293493,True
841833993020538882,2017-03-15 02:10:39+00:00,13,10,Ken,,0.0,17504.0,ice_bear,0.3362,False
841680585030541313,2017-03-14 16:01:03+00:00,12,10,Penny,,,,Chihuahua,0.547401,True
841439858740625411,2017-03-14 00:04:30+00:00,14,10,,,13755.0,4168.0,military_uniform,0.853684,False
841320156043304961,2017-03-13 16:08:50+00:00,12,10,,,,,,,
841314665196081154,2017-03-13 15:47:01+00:00,13,10,Max,,17305.0,5312.0,Afghan_hound,0.903712,True
841077006473256960,2017-03-13 00:02:39+00:00,12,10,Dawn,,,,Brittany_spaniel,0.962985,True
840761248237133825,2017-03-12 03:07:56+00:00,12,10,Maddie,,0.0,1972.0,,,
840728873075638272,2017-03-12 00:59:17+00:00,12,10,Pipsy,,,,,,
840698636975636481,2017-03-11 22:59:09+00:00,10,10,,,197.0,3.0,,,
840696689258311684,2017-03-11 22:51:24+00:00,10,10,,,,,web_site,0.8417680000000001,False
840632337062862849,2017-03-11 18:35:42+00:00,12,10,Maddie,,9761.0,1972.0,golden_retriever,0.711148,True
840370681858686976,2017-03-11 01:15:58+00:00,13,10,,,,,teapot,0.981819,False
